code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_group,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,completed_mooc
FFF,2013J,579415,1,South West Region,2,40-50%,1,0-35,0,120,1,Fail,-142,1
FFF,2013J,579416,1,East Midlands Region,2,50-60%,1,0-35,0,60,1,Fail,-67,1
FFF,2013J,579482,1,Scotland,3,70-80%,2,35-55,0,60,1,Fail,-65,1
FFF,2013J,579506,1,North Region,3,50-60%,1,0-35,0,60,1,Pass,-123,1
FFF,2013J,579526,1,Yorkshire Region,2,80-90%,1,0-35,0,60,1,Pass,-149,1
FFF,2013J,579557,1,South West Region,3,40-50%,1,0-35,0,60,1,Distinction,-154,1
FFF,2013J,579685,1,West Midlands Region,1,0-10%,1,0-35,0,60,1,Fail,-148,1
FFF,2013J,579737,1,North Region,3,20-30%,1,0-35,0,60,1,Pass,-114,1
FFF,2013J,580317,1,West Midlands Region,3,40-50%,1,0-35,0,120,1,Distinction,-100,1
FFF,2013J,580342,1,East Midlands Region,2,30-40%,1,0-35,0,60,1,Pass,-80,1
FFF,2013J,580358,1,London Region,,40-50%,1,0-35,0,210,1,Withdrawn,-142,0
FFF,2013J,580380,2,East Anglian Region,3,50-60%,1,0-35,0,60,1,Pass,-42,1
FFF,2013J,580477,1,East Anglian Region,2,80-90%,1,0-35,0,120,2,Withdrawn,-42,0
FFF,2013J,580484,1,Scotland,,70-80%,1,0-35,0,135,1,Fail,-66,1
FFF,2013J,580533,1,London Region,2,Oct-20,1,0-35,0,120,2,Withdrawn,-161,1
FFF,2013J,580555,1,South West Region,3,70-80%,1,0-35,0,120,1,Pass,-138,1
FFF,2013J,580657,1,East Anglian Region,3,70-80%,1,0-35,0,60,1,Pass,-67,1
FFF,2013J,580658,1,North Western Region,2,0-10%,1,0-35,0,60,2,Withdrawn,-148,0
FFF,2013J,580702,1,London Region,,80-90%,1,0-35,0,120,1,Pass,-19,1
FFF,2013J,580709,1,South Region,3,Oct-20,1,0-35,0,60,1,Pass,-130,1
FFF,2013J,580743,1,North Western Region,,30-40%,2,35-55,0,60,1,Pass,-144,1
FFF,2013J,580755,2,East Midlands Region,3,Oct-20,1,0-35,0,60,1,Withdrawn,-66,0
FFF,2013J,580771,1,South West Region,2,70-80%,1,0-35,0,120,1,Withdrawn,-120,0
FFF,2013J,580779,2,East Midlands Region,3,70-80%,1,0-35,0,90,1,Pass,-116,1
FFF,2013J,580824,1,London Region,2,20-30%,1,0-35,0,150,1,Withdrawn,-149,0
FFF,2013J,580842,2,South Region,2,90-100%,2,35-55,0,90,1,Distinction,-42,1
FFF,2013J,580867,1,East Midlands Region,2,0-10%,1,0-35,0,60,1,Pass,-149,1
FFF,2013J,581034,2,West Midlands Region,2,20-30%,2,35-55,0,90,1,Pass,-144,1
FFF,2013J,581135,1,South East Region,3,80-90%,1,0-35,0,60,1,Pass,-124,1
FFF,2013J,581219,1,North Western Region,2,80-90%,1,0-35,0,60,1,Withdrawn,-53,0
FFF,2013J,581253,1,West Midlands Region,2,50-60%,2,35-55,0,60,1,Fail,-49,1
FFF,2013J,581261,1,South Region,1,50-60%,1,0-35,0,60,1,Pass,-127,1
FFF,2013J,581307,1,Ireland,2,30-40%,1,0-35,0,90,1,Fail,-52,1
FFF,2013J,581332,1,South Region,2,20-30%,1,0-35,0,90,1,Pass,-108,1
FFF,2013J,581341,1,East Midlands Region,3,70-80%,1,0-35,0,150,1,Withdrawn,-32,0
FFF,2013J,581342,1,East Anglian Region,2,50-60%,1,0-35,0,120,1,Fail,-136,1
FFF,2013J,581410,1,South East Region,3,50-60%,1,0-35,0,60,2,Pass,-144,1
FFF,2013J,581412,1,Wales,2,80-90%,1,0-35,0,150,1,Fail,-12,1
FFF,2013J,581486,1,North Region,2,,1,0-35,0,90,1,Pass,-136,1
FFF,2013J,581490,2,Yorkshire Region,2,Oct-20,1,0-35,0,120,1,Pass,-96,1
FFF,2013J,581523,1,South East Region,3,40-50%,1,0-35,0,150,1,Pass,-32,1
FFF,2013J,581532,1,South Region,2,40-50%,1,0-35,0,120,1,Pass,-109,1
FFF,2013J,581563,1,North Region,3,Oct-20,1,0-35,0,120,1,Withdrawn,-156,0
FFF,2013J,581574,1,South East Region,2,50-60%,1,0-35,0,60,1,Pass,-156,1
FFF,2013J,581614,1,East Anglian Region,3,90-100%,1,0-35,0,120,1,Pass,-154,1
FFF,2013J,581616,1,London Region,2,0-10%,1,0-35,0,60,1,Fail,-156,1
FFF,2013J,581656,1,South West Region,3,60-70%,1,0-35,0,60,2,Pass,-87,1
FFF,2013J,581700,1,South East Region,3,30-40%,1,0-35,0,90,1,Fail,-29,1
FFF,2013J,581716,2,Ireland,2,0-10%,1,0-35,0,180,1,Withdrawn,-120,0
FFF,2013J,581769,1,London Region,2,60-70%,2,35-55,0,60,1,Pass,-136,1
FFF,2013J,581770,1,East Anglian Region,3,30-40%,1,0-35,0,60,1,Pass,-153,1
FFF,2013J,581787,1,East Anglian Region,3,60-70%,1,0-35,0,120,1,Pass,-102,1
FFF,2013J,581796,1,Scotland,,Oct-20,1,0-35,0,60,1,Pass,-100,1
FFF,2013J,581810,1,South East Region,3,50-60%,1,0-35,0,60,1,Pass,-36,1
FFF,2013J,581836,1,Ireland,3,40-50%,1,0-35,0,150,1,Distinction,-31,1
FFF,2013J,581838,1,South Region,3,70-80%,1,0-35,0,90,1,Pass,-96,1
FFF,2013J,581897,1,East Anglian Region,3,40-50%,1,0-35,0,60,1,Withdrawn,-142,0
FFF,2013J,582003,1,North Western Region,2,50-60%,1,0-35,0,120,1,Withdrawn,-144,0
FFF,2013J,582063,1,East Anglian Region,2,80-90%,1,0-35,0,90,1,Pass,-150,1
FFF,2013J,582080,1,South East Region,2,Oct-20,2,35-55,0,60,1,Fail,-114,1
FFF,2013J,582108,1,London Region,3,Oct-20,1,0-35,0,90,1,Pass,-149,1
FFF,2013J,582125,1,Scotland,3,50-60%,1,0-35,0,60,1,Pass,-32,1
FFF,2013J,582154,1,South East Region,3,90-100%,1,0-35,0,90,1,Withdrawn,-35,1
FFF,2013J,582181,1,Yorkshire Region,3,Oct-20,1,0-35,0,120,1,Withdrawn,-149,1
FFF,2013J,582235,1,North Region,3,Oct-20,1,0-35,0,60,1,Pass,-117,1
FFF,2013J,582251,1,East Midlands Region,2,40-50%,2,35-55,0,60,1,Withdrawn,-121,0
FFF,2013J,582275,1,Scotland,,50-60%,2,35-55,0,60,1,Fail,-149,1
FFF,2013J,582282,1,Scotland,2,60-70%,1,0-35,0,85,2,Withdrawn,-17,0
FFF,2013J,582311,1,South Region,2,30-40%,1,0-35,0,60,1,Fail,-150,1
FFF,2013J,582364,1,North Western Region,2,Oct-20,2,35-55,0,120,1,Pass,-144,1
FFF,2013J,582392,1,Wales,3,Oct-20,2,35-55,0,60,1,Pass,-130,1
FFF,2013J,582494,1,West Midlands Region,2,30-40%,1,0-35,0,60,1,Pass,-127,1
FFF,2013J,582510,1,East Midlands Region,3,Oct-20,1,0-35,0,120,1,Pass,-89,1
FFF,2013J,582562,1,Scotland,,,2,35-55,0,60,1,Pass,-87,1
FFF,2013J,582629,1,Wales,,0-10%,1,0-35,0,180,1,Withdrawn,-63,0
FFF,2013J,582665,1,North Western Region,2,30-40%,1,0-35,0,60,1,Withdrawn,-142,1
FFF,2013J,582677,1,South West Region,2,50-60%,1,0-35,0,210,1,Pass,-56,1
FFF,2013J,582679,2,Scotland,,80-90%,1,0-35,0,90,1,Withdrawn,-102,0
FFF,2013J,582690,1,London Region,2,80-90%,1,0-35,0,90,2,Withdrawn,-120,0
FFF,2013J,582705,1,Yorkshire Region,3,Oct-20,1,0-35,0,60,1,Pass,-109,1
FFF,2013J,582790,1,South East Region,3,40-50%,1,0-35,0,60,1,Pass,-138,1
FFF,2013J,582842,1,South West Region,3,40-50%,1,0-35,0,120,2,Withdrawn,-127,0
FFF,2013J,582950,1,Scotland,,30-40%,1,0-35,0,90,1,Distinction,-144,1
FFF,2013J,582992,1,Scotland,2,70-80%,1,0-35,0,60,1,Withdrawn,-92,0
FFF,2013J,583033,1,South East Region,,50-60%,1,0-35,0,60,1,Withdrawn,-142,0
FFF,2013J,583051,1,East Midlands Region,2,80-90%,1,0-35,0,180,1,Withdrawn,-53,0
FFF,2013J,583070,2,East Anglian Region,2,30-40%,2,35-55,0,90,1,Fail,-144,1
FFF,2013J,583081,1,North Region,3,0-10%,1,0-35,0,120,1,Withdrawn,-144,1
FFF,2013J,583121,1,Scotland,5,90-100%,2,35-55,0,60,1,Fail,-28,1
FFF,2013J,583128,1,West Midlands Region,2,0-10%,1,0-35,0,60,2,Withdrawn,-79,0
FFF,2013J,583131,1,Ireland,,70-80%,1,0-35,0,120,1,Pass,-44,1
FFF,2013J,583149,1,London Region,3,Oct-20,1,0-35,0,60,1,Fail,-107,1
FFF,2013J,583202,2,West Midlands Region,2,70-80%,1,0-35,0,90,1,Pass,-141,1
FFF,2013J,583232,1,West Midlands Region,3,70-80%,1,0-35,0,60,1,Pass,-100,1
FFF,2013J,583236,1,South West Region,,70-80%,1,0-35,0,60,1,Fail,-108,1
FFF,2013J,583286,2,East Anglian Region,2,30-40%,1,0-35,0,120,1,Pass,-100,1
FFF,2013J,583381,1,North Region,3,Oct-20,1,0-35,0,60,1,Pass,-31,1
FFF,2013J,583526,1,North Western Region,2,0-10%,1,0-35,0,60,1,Pass,-67,1
FFF,2013J,583591,2,London Region,2,20-30%,1,0-35,0,60,1,Withdrawn,-141,1
FFF,2013J,583599,1,North Western Region,2,60-70%,1,0-35,0,60,1,Fail,-27,1
FFF,2013J,583741,1,Scotland,3,90-100%,1,0-35,0,60,1,Pass,-52,1
FFF,2013J,583824,1,South Region,2,60-70%,1,0-35,0,60,1,Pass,-143,1
FFF,2013J,583826,1,London Region,2,Oct-20,1,0-35,0,60,1,Withdrawn,-121,0
FFF,2013J,583840,1,Yorkshire Region,3,40-50%,1,0-35,0,120,1,Withdrawn,-143,0
FFF,2013J,583867,1,East Midlands Region,2,20-30%,1,0-35,0,150,1,Pass,-99,1
FFF,2013J,583966,2,South East Region,3,50-60%,1,0-35,0,90,2,Fail,-127,1
FFF,2013J,583993,1,South Region,3,80-90%,1,0-35,0,120,2,Fail,-74,1
FFF,2013J,584040,2,East Midlands Region,2,60-70%,1,0-35,0,90,1,Fail,-65,1
FFF,2013J,584078,2,East Anglian Region,2,70-80%,1,0-35,0,60,1,Fail,-52,1
FFF,2013J,584111,1,South West Region,,60-70%,1,0-35,0,90,1,Pass,-121,1
FFF,2013J,584210,1,South West Region,2,70-80%,1,0-35,0,60,1,Fail,-138,1
FFF,2013J,584214,1,East Midlands Region,3,50-60%,1,0-35,0,60,1,Distinction,-125,1
FFF,2013J,584225,2,Wales,2,40-50%,2,35-55,0,60,1,Fail,-53,1
FFF,2013J,584362,1,West Midlands Region,3,50-60%,1,0-35,0,120,1,Withdrawn,-141,0
FFF,2013J,584446,2,Ireland,,,1,0-35,0,120,1,Pass,-138,1
FFF,2013J,584468,2,North Western Region,3,30-40%,2,35-55,0,120,1,Pass,-138,1
FFF,2013J,584546,1,Yorkshire Region,2,20-30%,1,0-35,0,90,1,Pass,-100,1
FFF,2013J,584550,2,London Region,2,40-50%,1,0-35,0,90,1,Pass,-120,1
FFF,2013J,584594,1,South East Region,3,40-50%,1,0-35,0,90,1,Fail,-86,1
FFF,2013J,584601,1,South West Region,2,20-30%,1,0-35,0,90,1,Pass,-46,1
FFF,2013J,584673,1,London Region,3,Oct-20,1,0-35,0,120,1,Withdrawn,-138,0
FFF,2013J,584687,1,South West Region,3,50-60%,1,0-35,0,60,1,Fail,-32,1
FFF,2013J,584749,2,West Midlands Region,2,Oct-20,1,0-35,0,180,1,Withdrawn,-138,1
FFF,2013J,584771,1,Scotland,,20-30%,1,0-35,0,90,1,Pass,-74,1
FFF,2013J,584792,1,South West Region,2,20-30%,1,0-35,0,60,1,Withdrawn,-138,1
FFF,2013J,584806,1,West Midlands Region,,0-10%,1,0-35,0,120,1,Fail,-29,1
FFF,2013J,585033,1,Wales,2,Oct-20,1,0-35,0,60,1,Pass,-73,1
FFF,2013J,585050,1,Yorkshire Region,3,50-60%,2,35-55,0,60,1,Withdrawn,-135,0
FFF,2013J,585093,1,North Region,5,,2,35-55,0,90,1,Distinction,-32,1
FFF,2013J,585128,1,Ireland,3,Oct-20,1,0-35,0,60,1,Fail,-134,1
FFF,2013J,585149,1,East Midlands Region,2,Oct-20,1,0-35,0,60,1,Withdrawn,-125,0
FFF,2013J,585162,1,East Anglian Region,3,20-30%,1,0-35,0,90,1,Pass,-134,1
FFF,2013J,585166,1,South East Region,,30-40%,1,0-35,0,120,1,Pass,-135,1
FFF,2013J,585222,2,West Midlands Region,3,30-40%,1,0-35,0,60,1,Pass,-109,1
FFF,2013J,585230,1,North Region,3,50-60%,1,0-35,0,60,1,Fail,-35,1
FFF,2013J,585290,1,North Western Region,3,Oct-20,1,0-35,0,60,1,Withdrawn,-95,0
FFF,2013J,585301,1,North Region,3,30-40%,1,0-35,0,90,1,Fail,-134,1
FFF,2013J,585305,1,Ireland,2,30-40%,1,0-35,0,60,1,Pass,-63,1
FFF,2013J,585383,1,South East Region,3,40-50%,1,0-35,0,120,1,Distinction,-135,1
FFF,2013J,585389,1,London Region,2,30-40%,2,35-55,0,120,1,Withdrawn,-37,0
FFF,2013J,585409,1,Yorkshire Region,2,0-10%,1,0-35,0,90,2,Fail,-134,1
FFF,2013J,585449,1,Yorkshire Region,3,0-10%,1,0-35,0,60,1,Fail,-135,1
FFF,2013J,585454,1,West Midlands Region,2,Oct-20,1,0-35,0,240,1,Withdrawn,-120,0
FFF,2013J,585466,1,South East Region,2,80-90%,2,35-55,0,60,1,Distinction,-113,1
FFF,2013J,585484,1,Wales,2,Oct-20,1,0-35,0,60,1,Fail,-43,1
FFF,2013J,585574,1,South Region,2,Oct-20,1,0-35,0,120,1,Pass,-94,1
FFF,2013J,585615,1,South West Region,2,70-80%,2,35-55,0,120,1,Fail,-130,1
FFF,2013J,585659,1,South East Region,2,80-90%,1,0-35,0,60,1,Pass,-132,1
FFF,2013J,585724,1,Yorkshire Region,2,0-10%,2,35-55,0,60,1,Withdrawn,-132,0
FFF,2013J,585731,1,Scotland,3,0-10%,1,0-35,0,60,1,Pass,-99,1
FFF,2013J,585825,1,Wales,2,80-90%,1,0-35,0,60,1,Withdrawn,-32,0
FFF,2013J,585942,1,East Anglian Region,2,70-80%,1,0-35,0,150,1,Fail,-129,1
FFF,2013J,585965,1,London Region,2,Oct-20,1,0-35,0,90,1,Fail,-102,1
FFF,2013J,586011,2,North Region,3,Oct-20,1,0-35,0,60,1,Withdrawn,-129,0
FFF,2013J,586034,1,South West Region,3,50-60%,1,0-35,0,60,1,Distinction,-60,1
FFF,2013J,586080,1,North Region,2,20-30%,1,0-35,0,60,1,Fail,-129,1
FFF,2013J,586112,1,East Anglian Region,3,90-100%,1,0-35,0,60,1,Withdrawn,-67,0
FFF,2013J,586224,1,North Western Region,2,0-10%,1,0-35,0,60,1,Fail,-129,1
FFF,2013J,586233,1,East Anglian Region,2,50-60%,1,0-35,0,60,2,Pass,-129,1
FFF,2013J,586246,1,East Midlands Region,2,0-10%,1,0-35,0,120,1,Fail,-129,1
FFF,2013J,586249,1,North Region,3,30-40%,1,0-35,0,60,1,Withdrawn,-129,1
FFF,2013J,586251,1,East Anglian Region,3,0-10%,1,0-35,0,60,1,Withdrawn,-128,0
FFF,2013J,586259,1,Wales,3,80-90%,1,0-35,0,60,1,Fail,-102,1
FFF,2013J,586281,2,South East Region,2,40-50%,1,0-35,0,90,1,Withdrawn,-107,0
FFF,2013J,586428,1,South West Region,2,20-30%,1,0-35,0,60,1,Pass,-128,1
FFF,2013J,586445,2,East Midlands Region,3,50-60%,1,0-35,0,150,1,Withdrawn,-127,0
FFF,2013J,586446,1,Yorkshire Region,3,30-40%,1,0-35,0,60,1,Pass,-127,1
FFF,2013J,586468,1,South West Region,,40-50%,1,0-35,0,60,1,Pass,-122,1
FFF,2013J,586477,1,London Region,3,Oct-20,1,0-35,0,120,2,Pass,-127,1
FFF,2013J,586483,1,South Region,2,80-90%,2,35-55,0,60,2,Pass,-127,1
FFF,2013J,586510,1,South Region,2,90-100%,1,0-35,0,60,1,Withdrawn,-127,0
FFF,2013J,586518,1,Scotland,,70-80%,1,0-35,0,120,1,Pass,-95,1
FFF,2013J,586543,1,North Region,,Oct-20,1,0-35,0,180,1,Withdrawn,-114,0
FFF,2013J,586594,1,East Anglian Region,3,60-70%,2,35-55,0,60,1,Distinction,-63,1
FFF,2013J,586620,1,South West Region,3,50-60%,1,0-35,0,60,1,Withdrawn,-86,0
FFF,2013J,586642,1,London Region,3,60-70%,1,0-35,0,120,1,Pass,-59,1
FFF,2013J,586705,1,Yorkshire Region,3,50-60%,1,0-35,0,60,1,Distinction,-121,1
FFF,2013J,586719,2,West Midlands Region,2,0-10%,1,0-35,0,120,1,Pass,-43,1
FFF,2013J,586753,1,Yorkshire Region,2,0-10%,1,0-35,0,120,1,Fail,-127,1
FFF,2013J,586758,1,East Midlands Region,3,60-70%,1,0-35,0,90,1,Pass,-120,1
FFF,2013J,586781,1,South Region,,50-60%,2,35-55,0,60,1,Distinction,-38,1
FFF,2013J,586784,2,East Anglian Region,3,30-40%,1,0-35,0,120,2,Pass,-127,1
FFF,2013J,586808,1,West Midlands Region,2,0-10%,1,0-35,0,90,1,Pass,-113,1
FFF,2013J,586851,1,Wales,2,0-10%,1,0-35,0,120,1,Withdrawn,-22,0
FFF,2013J,586855,1,North Region,2,80-90%,1,0-35,0,60,1,Pass,-125,1
FFF,2013J,586891,1,East Anglian Region,2,40-50%,2,35-55,0,120,1,Pass,-124,1
FFF,2013J,586906,1,Scotland,,30-40%,1,0-35,0,180,2,Withdrawn,-65,0
FFF,2013J,586925,1,West Midlands Region,2,Oct-20,1,0-35,0,60,2,Fail,-79,1
FFF,2013J,586935,1,Scotland,,50-60%,1,0-35,0,90,1,Pass,-29,1
FFF,2013J,586957,1,Wales,3,30-40%,1,0-35,0,120,2,Pass,-53,1
FFF,2013J,586974,1,East Anglian Region,3,30-40%,1,0-35,0,60,1,Fail,-117,1
FFF,2013J,587126,1,West Midlands Region,,70-80%,2,35-55,0,60,1,Distinction,-89,1
FFF,2013J,587178,1,North Region,,,2,35-55,0,60,1,Pass,-124,1
FFF,2013J,587195,1,South West Region,2,30-40%,1,0-35,0,240,2,Withdrawn,-107,0
FFF,2013J,587286,1,Ireland,,30-40%,2,35-55,0,120,1,Distinction,-44,1
FFF,2013J,587294,1,Yorkshire Region,2,30-40%,1,0-35,0,60,1,Pass,-122,1
FFF,2013J,587308,1,North Western Region,2,0-10%,1,0-35,0,60,1,Fail,-108,1
FFF,2013J,587324,1,Scotland,3,20-30%,1,0-35,0,60,1,Withdrawn,-102,0
FFF,2013J,587334,1,West Midlands Region,3,0-10%,1,0-35,0,120,1,Pass,-35,1
FFF,2013J,587369,1,South East Region,,90-100%,2,35-55,0,60,1,Fail,-114,1
FFF,2013J,587435,1,East Anglian Region,2,20-30%,1,0-35,0,120,1,Fail,-115,1
FFF,2013J,587451,1,Scotland,,40-50%,1,0-35,0,90,1,Pass,-95,1
FFF,2013J,587456,1,South East Region,3,40-50%,1,0-35,0,60,1,Pass,-122,1
FFF,2013J,587462,1,West Midlands Region,2,Oct-20,1,0-35,0,120,1,Fail,-107,1
FFF,2013J,587594,1,Scotland,3,70-80%,1,0-35,0,60,1,Pass,-59,1
FFF,2013J,587611,1,North Western Region,2,40-50%,1,0-35,0,120,1,Pass,-121,1
FFF,2013J,587619,1,Scotland,2,80-90%,1,0-35,0,60,1,Distinction,-88,1
FFF,2013J,587659,1,Yorkshire Region,,0-10%,1,0-35,0,60,1,Withdrawn,-117,1
FFF,2013J,587685,1,South East Region,2,70-80%,1,0-35,0,60,1,Pass,-109,1
FFF,2013J,587690,2,London Region,3,20-30%,1,0-35,0,90,1,Pass,-74,1
FFF,2013J,587783,1,East Anglian Region,2,80-90%,1,0-35,0,120,1,Distinction,-32,1
FFF,2013J,587848,2,London Region,5,Oct-20,2,35-55,0,60,1,Pass,-38,1
FFF,2013J,587859,1,East Anglian Region,2,50-60%,1,0-35,0,120,1,Withdrawn,-120,0
FFF,2013J,587868,2,Yorkshire Region,2,0-10%,1,0-35,0,60,2,Fail,-117,1
FFF,2013J,587881,1,London Region,3,20-30%,1,0-35,0,60,1,Withdrawn,-49,0
FFF,2013J,587912,1,South West Region,2,30-40%,1,0-35,0,120,1,Withdrawn,-67,0
FFF,2013J,587934,2,North Western Region,3,Oct-20,2,35-55,0,90,2,Withdrawn,-115,0
FFF,2013J,587976,1,London Region,,20-30%,1,0-35,0,90,1,Withdrawn,-102,0
FFF,2013J,588052,1,East Midlands Region,2,40-50%,1,0-35,0,120,1,Fail,-45,1
FFF,2013J,588128,1,East Anglian Region,3,Oct-20,1,0-35,0,120,1,Fail,-102,1
FFF,2013J,588131,1,East Anglian Region,3,70-80%,1,0-35,0,150,1,Pass,-59,1
FFF,2013J,588156,1,West Midlands Region,3,80-90%,1,0-35,0,120,1,Pass,-116,1
FFF,2013J,588175,2,London Region,2,20-30%,1,0-35,0,240,1,Withdrawn,-52,0
FFF,2013J,588236,1,South East Region,3,Oct-20,1,0-35,0,90,1,Pass,-79,1
FFF,2013J,588261,1,West Midlands Region,,50-60%,2,35-55,0,60,1,Pass,-99,1
FFF,2013J,588360,1,East Midlands Region,3,50-60%,1,0-35,0,120,1,Withdrawn,-116,0
FFF,2013J,588539,1,North Region,2,80-90%,1,0-35,0,60,1,Withdrawn,-92,0
FFF,2013J,588560,1,South East Region,3,Oct-20,1,0-35,0,120,2,Fail,-115,1
FFF,2013J,588597,1,Yorkshire Region,3,Oct-20,1,0-35,0,120,1,Fail,-86,1
FFF,2013J,588672,2,Scotland,,30-40%,1,0-35,0,90,1,Pass,-89,1
FFF,2013J,588796,1,London Region,2,30-40%,2,35-55,0,150,1,Withdrawn,-74,0
FFF,2013J,588914,1,North Western Region,2,40-50%,1,0-35,0,90,1,Fail,-109,1
FFF,2013J,588925,1,North Western Region,3,20-30%,1,0-35,0,120,1,Fail,-67,1
FFF,2013J,588971,1,South West Region,3,50-60%,1,0-35,0,90,1,Pass,-74,1
FFF,2013J,589003,1,South East Region,3,30-40%,1,0-35,0,120,1,Pass,-74,1
FFF,2013J,589014,1,Scotland,,60-70%,1,0-35,0,90,1,Pass,-59,1
FFF,2013J,589017,1,South West Region,3,90-100%,1,0-35,0,60,1,Withdrawn,-74,0
FFF,2013J,589099,1,East Midlands Region,2,40-50%,1,0-35,0,90,1,Fail,-108,1
FFF,2013J,589178,1,South Region,2,40-50%,1,0-35,0,120,1,Fail,-53,1
FFF,2013J,589196,1,Scotland,2,Oct-20,1,0-35,0,60,1,Withdrawn,-78,0
FFF,2013J,589263,1,North Region,3,60-70%,1,0-35,0,120,1,Pass,-42,1
FFF,2013J,589267,1,West Midlands Region,,70-80%,1,0-35,0,150,1,Withdrawn,-99,0
FFF,2013J,589295,1,North Region,3,Oct-20,1,0-35,0,90,1,Pass,-113,1
FFF,2013J,589303,1,North Region,,,2,35-55,0,60,1,Pass,-108,1
FFF,2013J,589326,1,North Region,3,,1,0-35,0,60,1,Distinction,-88,1
FFF,2013J,589409,1,Wales,3,60-70%,2,35-55,0,60,1,Distinction,-106,1
FFF,2013J,589441,1,South Region,2,70-80%,1,0-35,0,90,1,Withdrawn,-109,0
FFF,2013J,589474,1,London Region,2,0-10%,1,0-35,0,90,1,Fail,-102,1
FFF,2013J,589490,1,West Midlands Region,2,70-80%,1,0-35,0,120,1,Fail,-95,1
FFF,2013J,589559,1,East Anglian Region,3,20-30%,1,0-35,0,60,1,Pass,-91,1
FFF,2013J,589578,1,North Region,2,,2,35-55,0,90,1,Pass,-101,1
FFF,2013J,589583,1,Wales,,30-40%,1,0-35,0,90,1,Distinction,-38,1
FFF,2013J,589587,1,North Region,2,,1,0-35,0,120,1,Pass,-72,1
FFF,2013J,589594,1,Scotland,3,80-90%,1,0-35,0,90,1,Withdrawn,-74,0
FFF,2013J,589605,1,London Region,3,50-60%,1,0-35,0,60,1,Pass,-106,1
FFF,2013J,589665,1,South West Region,2,Oct-20,1,0-35,0,120,1,Withdrawn,-95,0
FFF,2013J,589707,1,North Region,2,,1,0-35,0,60,1,Fail,-80,1
FFF,2013J,589749,2,Wales,2,0-10%,1,0-35,0,60,1,Fail,-35,1
FFF,2013J,589768,1,Yorkshire Region,3,Oct-20,1,0-35,0,120,1,Withdrawn,-108,0
FFF,2013J,589782,1,North Western Region,,30-40%,1,0-35,0,90,1,Pass,-108,1
FFF,2013J,589828,1,East Anglian Region,2,60-70%,1,0-35,0,150,2,Withdrawn,-17,0
FFF,2013J,589843,1,London Region,2,30-40%,1,0-35,0,60,1,Fail,-79,1
FFF,2013J,589860,1,North Region,,,1,0-35,0,60,1,Pass,-108,1
FFF,2013J,589948,1,London Region,2,20-30%,1,0-35,0,120,1,Pass,-108,1
FFF,2013J,590128,1,South Region,,20-30%,1,0-35,0,120,1,Fail,-108,1
FFF,2013J,590188,1,West Midlands Region,2,Oct-20,1,0-35,0,60,1,Fail,-35,1
FFF,2013J,590189,1,London Region,3,0-10%,1,0-35,0,120,1,Fail,-106,1
FFF,2013J,590226,1,North Region,3,40-50%,1,0-35,0,120,2,Pass,-36,1
FFF,2013J,590241,1,West Midlands Region,3,0-10%,2,35-55,0,120,1,Pass,-108,1
FFF,2013J,590289,1,London Region,3,Oct-20,1,0-35,0,90,1,Fail,-18,1
FFF,2013J,590328,1,South East Region,,70-80%,1,0-35,0,150,1,Pass,-108,1
FFF,2013J,590403,2,Scotland,,70-80%,1,0-35,0,60,1,Fail,-63,1
FFF,2013J,590461,2,West Midlands Region,3,90-100%,1,0-35,0,120,1,Fail,-106,1
FFF,2013J,590462,1,North Western Region,3,0-10%,1,0-35,0,120,1,Withdrawn,-91,0
FFF,2013J,590466,1,West Midlands Region,3,60-70%,1,0-35,0,120,1,Withdrawn,-106,1
FFF,2013J,590494,1,West Midlands Region,2,0-10%,1,0-35,0,120,1,Withdrawn,-100,0
FFF,2013J,590499,1,North Region,,,1,0-35,0,120,1,Fail,-65,1
FFF,2013J,590545,1,North Region,5,,1,0-35,0,60,1,Withdrawn,-106,0
FFF,2013J,590548,1,South West Region,2,0-10%,2,35-55,0,120,2,Withdrawn,-106,0
FFF,2013J,590555,2,North Western Region,3,0-10%,2,35-55,0,60,1,Withdrawn,-99,0
FFF,2013J,590571,1,North Region,3,0-10%,1,0-35,0,120,1,Withdrawn,-106,0
FFF,2013J,590701,1,North Region,3,,2,35-55,0,90,2,Distinction,-106,1
FFF,2013J,590707,1,Yorkshire Region,2,60-70%,1,0-35,0,60,1,Distinction,-46,1
FFF,2013J,590714,1,North Region,3,,1,0-35,0,120,1,Fail,-102,1
FFF,2013J,590749,1,East Anglian Region,2,30-40%,2,35-55,0,90,2,Withdrawn,-49,0
FFF,2013J,590815,1,North Region,3,0-10%,1,0-35,0,120,1,Withdrawn,-99,0
FFF,2013J,590824,2,Yorkshire Region,2,80-90%,1,0-35,0,60,1,Pass,-74,1
FFF,2013J,590849,1,North Western Region,3,20-30%,1,0-35,0,180,1,Pass,-102,1
FFF,2013J,590898,1,West Midlands Region,3,0-10%,1,0-35,0,60,1,Withdrawn,-100,1
FFF,2013J,590907,1,East Midlands Region,2,Oct-20,1,0-35,0,60,1,Pass,-102,1
FFF,2013J,590980,1,South West Region,2,70-80%,1,0-35,0,60,1,Pass,-80,1
FFF,2013J,590989,1,South East Region,2,40-50%,1,0-35,0,120,1,Pass,-102,1
